date,term_days,demand_bln,allotment_bln,cut_rate,weighted_avg_rate,key_rate
2015-04-13,7,993.19,921.03,7.664,7.597,7.689
2015-04-14,7,811.21,1047.48,7.775,7.761,7.686
2015-04-15,7,1055.3,942.57,7.726,7.647,7.684
2015-04-16,7,1092.94,971.92,7.773,7.727,7.681
2015-04-17,7,997.42,972.24,7.848,7.744,7.679
2015-04-18,7,1355.56,1004.81,8.032,7.997,7.675
2015-04-19,7,1315.13,996.13,8.171,8.146,7.672
2015-04-20,7,1155.16,950.62,8.057,7.936,7.669
2015-04-21,7,1326.96,967.38,8.168,8.08,7.665
2015-04-22,7,1133.17,969.68,8.068,7.955,7.661
2015-04-23,7,1268.33,1002.3,8.094,8.069,7.657
2015-04-24,7,1173.55,933.28,7.974,7.932,7.653
2015-04-25,7,1255.18,1042.54,7.913,7.86,7.649
2015-04-26,7,1220.15,942.71,7.958,7.902,7.644
2015-04-27,7,1328.11,966.02,7.988,7.954,7.639
2015-04-28,7,1263.58,922.44,7.934,7.901,7.634
2015-04-29,7,1213.72,914.02,7.899,7.824,7.629
2015-04-30,7,1049.22,924.97,8.007,7.925,7.623
2015-05-01,7,1067.11,917.45,7.887,7.835,7.618
2015-05-02,7,1196.7,932.52,7.839,7.78,7.612
2015-05-03,7,1150.84,908.13,7.866,7.919,7.606
2015-05-04,7,1183.29,961.9,7.931,7.862,7.6
2015-05-05,7,1287.49,905.13,7.865,7.829,7.594
2015-05-06,7,948.47,896.08,7.719,7.692,7.587
2015-05-07,7,993.13,908.3,7.779,7.799,7.581
2015-05-08,7,1074.14,951.38,7.77,7.679,7.574
2015-05-09,7,968.63,918.65,7.664,7.681,7.567
2015-05-10,7,1134.19,902.09,7.605,7.548,7.56
2015-05-11,7,828.4,849.84,7.656,7.731,7.552
2015-05-12,7,855.72,854.42,7.747,7.716,7.545
2015-05-13,7,822.66,844.12,7.758,7.647,7.537
2015-05-14,7,1091.71,929.11,7.708,7.648,7.53
2015-05-15,7,998.87,896.52,7.768,7.785,7.522
2015-05-16,7,847.93,842.48,7.802,7.756,7.514
2015-05-17,7,831.51,847.71,7.617,7.564,7.505
2015-05-18,7,1150.97,833.56,7.966,7.952,7.497
2015-05-19,7,1073.7,826.6,7.817,7.75,7.488
2015-05-20,7,1201.8,869.09,7.911,7.851,7.48
2015-05-21,7,1060.88,838.51,7.877,7.78,7.471
2015-05-22,7,1202.47,917.27,7.654,7.69,7.462
2015-05-23,7,1144.31,884.31,7.725,7.614,7.453
2015-05-24,7,1077.07,882.79,7.696,7.654,7.443
2015-05-25,7,1078.73,857.17,7.641,7.615,7.434
2015-05-26,7,958.92,815.92,7.845,7.794,7.424
2015-05-27,7,1111.81,849.02,7.93,7.818,7.415
2015-05-28,7,1082.84,813.62,7.734,7.635,7.405
2015-05-29,7,1188.62,880.98,7.814,7.79,7.395
2015-05-30,7,1106.99,836.53,7.854,7.765,7.385
2015-05-31,7,1046.09,830.4,7.742,7.588,7.375
2015-06-01,7,1150.02,824.89,7.713,7.682,7.365
2015-06-02,7,1181.7,880.96,7.685,7.591,7.355
2015-06-03,7,1063.25,769.87,7.737,7.719,7.344
2015-06-04,7,1226.39,884.78,7.754,7.693,7.334
2015-06-05,7,847.25,814.7,7.51,7.447,7.323
2015-06-06,7,835.81,773.16,7.496,7.449,7.312
2015-06-07,7,886.89,797.59,7.447,7.34,7.301
2015-06-08,7,735.84,768.05,7.313,7.222,7.29
2015-06-09,7,816.8,850.97,7.501,7.438,7.279
2015-06-10,7,751.53,794.38,7.316,7.208,7.268
2015-06-11,7,874.3,839.58,7.457,7.442,7.257
2015-06-12,7,897.11,876.66,7.456,7.391,7.246
2015-06-13,7,764.04,817.03,7.293,7.171,7.235
2015-06-14,7,886.77,835.04,7.325,7.247,7.223
2015-06-15,7,836.96,802.96,7.532,7.487,7.212
2015-06-16,7,960.74,839.38,7.344,7.272,7.2
2015-06-17,7,1147.7,947.7,7.241,7.211,7.189
2015-06-18,7,1162.37,889.67,7.591,7.57,7.177
2015-06-19,7,1042.08,858.2,7.454,7.524,7.165
2015-06-20,7,1125.1,851.23,7.35,7.358,7.154
2015-06-21,7,1113.75,876.46,7.534,7.402,7.142
2015-06-22,7,1110.6,887.92,7.407,7.339,7.13
2015-06-23,7,1049.98,874.2,7.494,7.431,7.118
2015-06-24,7,1125.57,912.97,7.391,7.37,7.106
2015-06-25,7,1088.29,866.63,7.501,7.404,7.095
2015-06-26,7,1163.58,872.04,7.447,7.371,7.083
2015-06-27,7,1211.37,924.09,7.213,7.101,7.071
2015-06-28,7,1240.07,875.73,7.439,7.359,7.059
2015-06-29,7,1254.53,947.57,7.373,7.295,7.047
2015-06-30,7,1208.58,926.86,7.498,7.432,7.035
2015-07-01,7,1081.8,868.56,7.404,7.295,7.023
2015-07-02,7,1117.43,941.39,7.421,7.42,7.011
2015-07-03,7,1081.66,883.41,7.292,7.265,6.998
2015-07-04,7,1179.16,971.29,7.273,7.151,6.986
2015-07-05,7,1004.11,942.72,7.322,7.274,6.974
2015-07-06,7,1213.52,1020.36,7.284,7.155,6.962
2015-07-07,7,1393.91,996.95,7.407,7.425,6.95
2015-07-08,7,999.52,925.92,7.076,7.107,6.938
2015-07-09,7,913.4,895.6,6.978,6.926,6.926
2015-07-10,7,1020.05,942.85,6.998,6.906,6.914
2015-07-11,7,830.42,929.16,7.13,7.046,6.902
2015-07-12,7,1113.41,1038.08,7.027,6.955,6.891
2015-07-13,7,1124.23,975.72,7.011,6.956,6.879
2015-07-14,7,1051.02,1010.29,7.102,7.12,6.867
2015-07-15,7,879.91,968.81,6.932,6.93,6.855
2015-07-16,7,989.71,973.27,6.814,6.813,6.843
2015-07-17,7,1127.92,978.81,6.913,6.872,6.832
2015-07-18,7,1314.8,1018.68,7.189,7.082,6.82
2015-07-19,7,1145.51,990.47,7.138,7.05,6.808
2015-07-20,7,1374.44,941.78,7.022,6.975,6.797
2015-07-21,7,1209.95,1034.41,7.217,7.106,6.785
2015-07-22,7,1207.84,965.84,7.137,7.102,6.774
2015-07-23,7,1137.43,958.23,7.144,7.134,6.762
2015-07-24,7,1036.2,872.87,7.135,7.112,6.751
2015-07-25,7,1223.32,991.49,6.986,6.961,6.74
2015-07-26,7,1281.08,969.86,7.103,6.96,6.729
2015-07-27,7,1327.29,966.54,7.14,7.157,6.718
2015-07-28,7,1171.39,945.35,7.148,7.02,6.707
2015-07-29,7,1112.41,935.44,7.104,7.046,6.696
2015-07-30,7,1227.82,938.49,7.076,7.057,6.685
2015-07-31,7,1262.45,963.23,6.885,6.853,6.674
2015-08-01,7,1243.8,964.76,7.013,6.899,6.664
2015-08-02,7,1200.93,929.47,6.927,6.822,6.653
2015-08-03,7,1217.81,965.75,7.095,7.06,6.643
2015-08-04,7,1181.5,924.6,7.073,7.049,6.633
2015-08-05,7,936.48,904.4,6.696,6.591,6.622
2015-08-06,7,1048.83,923.58,6.759,6.728,6.612
2015-08-07,7,1060.68,863.56,6.772,6.646,6.602
2015-08-08,7,972.54,913.73,6.815,6.796,6.592
2015-08-09,7,887.88,846.02,6.599,6.504,6.583
2015-08-10,7,918.94,858.45,6.546,6.5,6.573
2015-08-11,7,816.06,818.21,6.717,6.662,6.564
2015-08-12,7,974.79,877.24,6.502,6.51,6.554
2015-08-13,7,1013.98,934.29,6.708,6.67,6.545
2015-08-14,7,882.75,868.54,6.733,6.653,6.536
2015-08-15,7,998.71,889.99,6.776,6.744,6.527
2015-08-16,7,993.45,944.77,6.618,6.676,6.518
2015-08-17,7,847.68,871.75,6.672,6.659,6.51
2015-08-18,7,1072.51,826.19,6.903,6.85,6.501
2015-08-19,7,1065.47,826.61,6.749,6.657,6.493
2015-08-20,7,1137.33,844.45,6.908,6.827,6.484
2015-08-21,7,1093.81,818.4,6.848,6.832,6.476
2015-08-22,7,1030.99,817.43,6.77,6.676,6.468
2015-08-23,7,1069.78,868.16,6.822,6.772,6.461
2015-08-24,7,1100.75,866.63,6.792,6.814,6.453
2015-08-25,7,1000.87,770.46,6.858,6.816,6.446
2015-08-26,7,1043.28,797.19,6.76,6.656,6.438
2015-08-27,7,1045.22,807.68,6.799,6.858,6.431
2015-08-28,7,1064.92,843.34,6.725,6.763,6.424
2015-08-29,7,1162.43,861.22,6.693,6.668,6.418
2015-08-30,7,1112.7,915.01,6.775,6.789,6.411
2015-08-31,7,1180.19,803.75,6.683,6.62,6.405
2015-09-01,7,1072.15,805.5,6.812,6.799,6.398
2015-09-02,7,992.26,841.04,6.79,6.718,6.392
2015-09-03,7,1024.43,797.34,6.675,6.557,6.386
2015-09-04,7,1088.68,817.44,6.748,6.827,6.381
2015-09-05,7,827.24,809.39,6.464,6.343,6.375
2015-09-06,7,682.97,734.07,6.391,6.356,6.37
2015-09-07,7,804.84,832.41,6.467,6.431,6.365
2015-09-08,7,901.3,824.34,6.506,6.481,6.36
2015-09-09,7,798.81,878.17,6.547,6.492,6.355
2015-09-10,7,781.94,837.15,6.512,6.458,6.35
2015-09-11,7,870.68,796.63,6.569,6.526,6.346
2015-09-12,7,862.29,835.39,6.413,6.387,6.342
2015-09-13,7,771.0,775.39,6.458,6.408,6.338
2015-09-14,7,819.04,810.6,6.616,6.562,6.334
2015-09-15,7,820.31,879.85,6.326,6.21,6.33
2015-09-16,7,929.56,853.79,6.441,6.491,6.327
2015-09-17,7,886.68,899.75,6.388,6.365,6.324
2015-09-18,7,986.37,803.8,6.655,6.616,6.321
2015-09-19,7,1128.34,869.46,6.633,6.552,6.318
2015-09-20,7,1082.95,866.72,6.714,6.613,6.315
2015-09-21,7,1119.35,922.32,6.683,6.676,6.313
2015-09-22,7,1019.72,917.97,6.556,6.498,6.311
2015-09-23,7,1198.66,922.48,6.612,6.593,6.309
2015-09-24,7,1224.67,959.53,6.657,6.539,6.307
2015-09-25,7,1103.6,898.25,6.714,6.742,6.305
2015-09-26,7,1143.52,963.36,6.849,6.844,6.304
2015-09-27,7,1125.49,885.5,6.709,6.655,6.303
2015-09-28,7,1163.9,889.53,6.571,6.544,6.302
2015-09-29,7,1225.28,958.89,6.644,6.631,6.301
2015-09-30,7,1239.77,884.89,6.665,6.548,6.3
2015-10-01,7,1276.56,962.44,6.609,6.642,6.3
2015-10-02,7,1199.06,950.57,6.688,6.662,6.3
2015-10-03,7,1314.36,988.94,6.468,6.383,6.3
2015-10-04,7,1214.65,953.49,6.695,6.59,6.3
2015-10-05,7,1224.47,961.41,6.613,6.612,6.301
2015-10-06,7,1347.42,980.87,6.643,6.603,6.302
2015-10-07,7,1130.02,943.13,6.77,6.744,6.302
2015-10-08,7,993.55,944.56,6.353,6.304,6.303
2015-10-09,7,1132.02,988.51,6.477,6.376,6.305
2015-10-10,7,1045.86,973.15,6.52,6.495,6.306
2015-10-11,7,981.52,961.83,6.472,6.412,6.308
2015-10-12,7,890.42,974.73,6.331,6.28,6.31
2015-10-13,7,898.41,1034.59,6.57,6.639,6.312
2015-10-14,7,1172.38,964.06,6.447,6.441,6.314
2015-10-15,7,1035.38,963.43,6.425,6.421,6.317
2015-10-16,7,923.2,920.19,6.445,6.531,6.32
2015-10-17,7,1054.33,978.08,6.442,6.411,6.323
2015-10-18,7,1196.31,1001.78,6.581,6.537,6.326
2015-10-19,7,1252.07,1006.89,6.692,6.608,6.329
2015-10-20,7,1170.68,979.87,6.635,6.562,6.333
2015-10-21,7,1165.76,1007.63,6.74,6.588,6.336
2015-10-22,7,1098.84,997.5,6.732,6.721,6.34
2015-10-23,7,1151.59,1008.24,6.824,6.711,6.344
2015-10-24,7,1352.75,1000.77,6.682,6.677,6.349
2015-10-25,7,1212.48,1017.99,6.639,6.587,6.353
2015-10-26,7,1251.76,953.51,6.59,6.547,6.358
2015-10-27,7,1224.17,909.13,6.888,6.836,6.363
2015-10-28,7,1239.1,974.65,6.771,6.79,6.368
2015-10-29,7,1214.14,974.34,6.668,6.678,6.373
2015-10-30,7,1277.24,997.34,6.864,6.813,6.379
2015-10-31,7,1214.91,982.4,6.843,6.748,6.384
2015-11-01,7,1367.17,1000.63,6.632,6.628,6.39
2015-11-02,7,1347.78,949.06,6.686,6.587,6.396
2015-11-03,7,1289.05,930.06,6.742,6.614,6.402
2015-11-04,7,953.13,868.16,6.673,6.648,6.409
2015-11-05,7,935.78,921.92,6.557,6.568,6.415
2015-11-06,7,930.85,886.24,6.629,6.559,6.422
2015-11-07,7,986.39,907.4,6.469,6.439,6.429
2015-11-08,7,817.28,896.33,6.609,6.538,6.436
2015-11-09,7,824.37,905.38,6.686,6.673,6.443
2015-11-10,7,1015.95,879.96,6.632,6.637,6.45
2015-11-11,7,915.47,910.67,6.602,6.539,6.458
2015-11-12,7,723.7,777.33,6.562,6.461,6.466
2015-11-13,7,840.64,874.11,6.69,6.567,6.473
2015-11-14,7,978.01,904.53,6.537,6.534,6.481
2015-11-15,7,908.47,923.06,6.659,6.552,6.49
2015-11-16,7,939.51,878.6,6.65,6.619,6.498
2015-11-17,7,881.87,907.55,6.746,6.735,6.506
2015-11-18,7,961.28,850.34,6.818,6.743,6.515
2015-11-19,7,1163.42,840.65,6.834,6.776,6.524
2015-11-20,7,1113.72,855.49,6.783,6.783,6.533
2015-11-21,7,1036.37,833.57,6.927,6.836,6.542
2015-11-22,7,986.73,803.34,6.867,6.771,6.551
2015-11-23,7,1123.71,810.06,6.841,6.779,6.56
2015-11-24,7,1036.6,786.9,6.858,6.872,6.57
2015-11-25,7,1147.15,842.41,6.972,7.003,6.579
2015-11-26,7,1006.5,822.78,6.851,6.796,6.589
2015-11-27,7,1030.21,808.61,6.867,6.782,6.599
2015-11-28,7,1042.53,800.6,7.03,7.033,6.609
2015-11-29,7,1027.05,837.73,6.955,6.822,6.619
2015-11-30,7,1069.68,847.36,7.055,7.018,6.629
2015-12-01,7,955.25,780.87,6.96,6.908,6.639
2015-12-02,7,1010.48,776.15,6.999,7.014,6.649
2015-12-03,7,996.38,855.78,7.022,7.042,6.66
2015-12-04,7,1020.75,775.79,7.131,7.034,6.67
2015-12-05,7,1094.14,844.99,7.136,7.094,6.681
2015-12-06,7,914.53,884.69,6.934,6.856,6.692
2015-12-07,7,963.67,887.39,6.802,6.738,6.703
2015-12-08,7,877.38,859.5,6.785,6.766,6.714
2015-12-09,7,858.66,861.77,6.936,6.869,6.725
2015-12-10,7,1005.32,919.37,6.996,6.956,6.736
2015-12-11,7,836.68,762.72,6.99,6.988,6.747
2015-12-12,7,840.16,832.33,6.909,6.935,6.758
2015-12-13,7,884.93,882.67,6.978,6.942,6.77
2015-12-14,7,875.71,845.8,6.991,6.946,6.781
2015-12-15,7,911.12,905.83,6.954,6.849,6.792
2015-12-16,7,1015.06,866.08,6.969,6.999,6.804
2015-12-17,7,943.32,877.25,6.973,6.948,6.816
2015-12-18,7,1103.8,868.34,7.114,7.071,6.827
2015-12-19,7,1034.1,865.08,7.134,7.088,6.839
2015-12-20,7,1155.96,869.72,7.145,7.113,6.851
2015-12-21,7,1103.74,903.91,7.084,7.073,6.862
2015-12-22,7,1062.99,872.89,7.236,7.23,6.874
2015-12-23,7,1250.49,938.94,7.233,7.263,6.886
2015-12-24,7,1215.12,934.0,7.309,7.271,6.898
2015-12-25,7,1021.71,955.11,7.361,7.399,6.91
2015-12-26,7,1109.68,882.54,7.378,7.381,6.922
2015-12-27,7,1110.92,867.88,7.397,7.344,6.934
2015-12-28,7,1158.81,932.39,7.235,7.102,6.946
2015-12-29,7,1332.88,1039.02,7.193,7.148,6.958
2015-12-30,7,1110.27,986.71,7.394,7.422,6.97
2015-12-31,7,967.99,927.62,7.443,7.354,6.982
2016-01-01,7,1151.77,966.28,7.468,7.423,6.994
2016-01-02,7,1268.07,981.04,7.395,7.353,7.006
2016-01-03,7,922.5,911.56,7.208,7.205,7.018
2016-01-04,7,1215.72,1010.98,7.409,7.34,7.03
2016-01-05,7,1072.05,960.46,7.437,7.343,7.042
2016-01-06,7,1208.21,966.11,7.504,7.483,7.054
2016-01-07,7,1387.74,972.74,7.531,7.443,7.066
2016-01-08,7,1047.32,1014.23,7.301,7.159,7.078
2016-01-09,7,988.97,949.65,7.193,7.235,7.09
2016-01-10,7,1025.4,917.88,7.17,7.166,7.102
2016-01-11,7,1041.28,990.09,7.307,7.351,7.114
2016-01-12,7,937.82,908.03,7.212,7.206,7.126
2016-01-13,7,1089.75,969.41,7.406,7.39,7.138
2016-01-14,7,1111.13,1021.49,7.163,7.131,7.149
2016-01-15,7,1072.91,999.83,7.356,7.297,7.161
2016-01-16,7,1054.76,1015.27,7.348,7.324,7.173
2016-01-17,7,1021.64,999.34,7.318,7.24,7.184
2016-01-18,7,1424.58,1060.45,7.472,7.369,7.196
2016-01-19,7,1185.39,953.59,7.393,7.326,7.208
2016-01-20,7,1349.12,985.84,7.527,7.541,7.219
2016-01-21,7,1131.6,953.95,7.539,7.428,7.23
2016-01-22,7,1384.44,999.81,7.681,7.57,7.242
2016-01-23,7,1256.61,960.89,7.54,7.52,7.253
2016-01-24,7,1215.9,1019.61,7.65,7.58,7.264
2016-01-25,7,1228.14,936.99,7.522,7.496,7.275
2016-01-26,7,1218.79,1000.67,7.675,7.674,7.286
2016-01-27,7,1231.67,967.78,7.468,7.441,7.297
2016-01-28,7,1158.75,941.26,7.826,7.744,7.308
2016-01-29,7,1204.64,956.54,7.658,7.672,7.319
2016-01-30,7,1266.86,941.68,7.456,7.443,7.33
2016-01-31,7,1232.56,939.82,7.633,7.584,7.34
2016-02-01,7,1079.45,914.81,7.631,7.58,7.351
2016-02-02,7,1056.71,892.08,7.659,7.627,7.361
2016-02-03,7,1161.73,899.41,7.692,7.627,7.371
2016-02-04,7,1098.52,846.67,7.678,7.547,7.381
2016-02-05,7,925.79,929.47,7.476,7.464,7.391
2016-02-06,7,1002.11,851.19,7.459,7.443,7.401
2016-02-07,7,982.66,881.25,7.627,7.462,7.411
2016-02-08,7,906.01,906.05,7.667,7.643,7.421
2016-02-09,7,900.27,907.33,7.56,7.598,7.43
2016-02-10,7,836.28,810.53,7.588,7.482,7.44
2016-02-11,7,884.51,864.25,7.509,7.455,7.449
2016-02-12,7,1010.75,878.53,7.614,7.555,7.458
2016-02-13,7,970.09,859.43,7.636,7.669,7.467
2016-02-14,7,947.55,900.02,7.609,7.615,7.476
2016-02-15,7,905.26,819.81,7.667,7.573,7.485
2016-02-16,7,862.22,772.71,7.668,7.635,7.494
2016-02-17,7,916.41,868.91,7.568,7.633,7.502
2016-02-18,7,1065.42,818.16,7.956,7.875,7.51
2016-02-19,7,1017.31,772.13,7.852,7.801,7.519
2016-02-20,7,1080.15,825.17,8.011,7.986,7.527
2016-02-21,7,1052.1,871.17,7.918,7.838,7.534
2016-02-22,7,950.27,781.61,8.05,8.088,7.542
2016-02-23,7,1129.3,905.68,7.994,7.92,7.55
2016-02-24,7,962.34,793.05,7.925,7.806,7.557
2016-02-25,7,949.67,824.26,7.856,7.78,7.564
2016-02-26,7,1029.82,777.77,7.865,7.848,7.571
2016-02-27,7,1066.08,821.51,7.971,7.881,7.578
2016-02-28,7,948.15,815.37,7.946,7.911,7.585
2016-02-29,7,960.94,768.31,7.894,7.872,7.591
2016-03-01,7,1154.99,920.12,8.014,7.904,7.598
2016-03-02,7,1034.12,805.04,7.957,7.879,7.604
2016-03-03,7,954.58,806.61,8.027,7.995,7.61
2016-03-04,7,998.74,859.74,7.888,7.873,7.616
2016-03-05,7,1169.4,891.6,8.051,7.974,7.621
2016-03-06,7,998.3,870.14,8.017,7.975,7.627
2016-03-07,7,816.48,791.64,7.878,7.814,7.632
2016-03-08,7,864.64,844.45,7.865,7.852,7.637
2016-03-09,7,805.79,774.7,7.785,7.761,7.642
2016-03-10,7,937.5,875.99,7.784,7.715,7.647
2016-03-11,7,932.11,791.35,7.944,7.918,7.651
2016-03-12,7,760.56,824.87,7.782,7.712,7.656
2016-03-13,7,960.5,857.49,7.87,7.842,7.66
2016-03-14,7,745.46,878.02,7.783,7.757,7.664
2016-03-15,7,996.95,858.33,7.668,7.737,7.667
2016-03-16,7,820.79,925.81,7.723,7.656,7.671
2016-03-17,7,1124.48,903.26,7.857,7.8,7.674
2016-03-18,7,1122.29,905.93,8.083,8.001,7.677
2016-03-19,7,1161.53,845.84,8.063,7.961,7.68
2016-03-20,7,1294.18,953.9,8.125,8.052,7.683
2016-03-21,7,1076.86,871.89,8.067,8.05,7.686
2016-03-22,7,1199.51,966.39,7.976,7.963,7.688
2016-03-23,7,1181.27,981.91,8.088,8.052,7.69
2016-03-24,7,1245.78,934.58,8.056,7.991,7.692
2016-03-25,7,1184.42,958.17,7.998,7.923,7.694
2016-03-26,7,987.02,819.46,8.083,7.987,7.695
2016-03-27,7,1215.45,925.71,8.053,7.975,7.697
2016-03-28,7,1169.63,976.13,7.999,7.884,7.698
2016-03-29,7,1212.28,974.75,8.034,8.052,7.698
2016-03-30,7,1156.25,904.33,8.162,8.204,7.699
2016-03-31,7,1146.88,941.14,8.16,8.013,7.7
2016-04-01,7,1066.75,866.8,8.065,8.029,7.7
2016-04-02,7,1356.46,973.91,8.055,8.018,7.7
2016-04-03,7,1124.69,897.12,7.935,7.896,7.7
2016-04-04,7,1248.54,1005.89,8.187,8.107,7.7
2016-04-05,7,1269.4,1010.68,8.132,8.133,7.699
2016-04-06,7,1247.96,955.3,8.108,8.079,7.698
2016-04-07,7,1178.29,992.42,7.865,7.867,7.697
2016-04-08,7,1050.01,968.49,7.849,7.762,7.696
2016-04-09,7,1055.58,986.09,7.834,7.715,7.695
2016-04-10,7,851.25,938.63,7.898,7.869,7.693
2016-04-11,7,1195.15,1001.35,7.805,7.707,7.691
2016-04-12,7,1076.44,922.51,7.821,7.823,7.689
2016-04-13,7,903.04,915.9,7.887,7.73,7.687
2016-04-14,7,936.48,975.29,7.773,7.699,7.685
2016-04-15,7,1037.68,971.39,7.786,7.705,7.682
2016-04-16,7,923.91,987.15,7.845,7.778,7.679
2016-04-17,7,1105.07,953.35,7.933,7.896,7.676
2016-04-18,7,1282.04,1040.17,8.088,8.058,7.673
2016-04-19,7,1368.28,977.52,8.106,8.088,7.67
2016-04-20,7,1176.88,977.43,8.021,8.009,7.666
2016-04-21,7,1227.26,973.23,8.132,8.073,7.662
2016-04-22,7,1368.83,998.14,7.869,7.924,7.658
2016-04-23,7,1218.78,979.61,8.166,8.185,7.654
2016-04-24,7,1254.36,971.04,8.172,8.106,7.65
2016-04-25,7,1326.44,977.18,8.032,7.975,7.645
2016-04-26,7,1082.33,883.16,8.057,7.99,7.64
2016-04-27,7,1028.6,879.85,7.982,7.95,7.635
2016-04-28,7,1078.22,934.9,7.963,7.865,7.63
2016-04-29,7,1218.74,925.62,7.926,7.836,7.625
2016-04-30,7,1233.0,947.65,7.965,7.807,7.619
2016-05-01,7,1250.27,922.75,8.008,7.938,7.614
2016-05-02,7,1169.45,937.0,7.991,7.995,7.608
2016-05-03,7,1002.48,867.54,8.111,8.053,7.602
2016-05-04,7,979.23,905.2,7.953,7.899,7.595
2016-05-05,7,1279.11,853.06,7.82,7.784,7.589
2016-05-06,7,991.63,907.96,7.864,7.764,7.582
2016-05-07,7,873.29,823.13,7.628,7.579,7.576
2016-05-08,7,960.3,895.56,7.674,7.668,7.569
2016-05-09,7,773.22,826.53,7.733,7.699,7.562
2016-05-10,7,847.54,859.21,7.738,7.737,7.554
2016-05-11,7,1069.07,898.78,7.581,7.594,7.547
2016-05-12,7,959.76,870.4,7.63,7.613,7.539
2016-05-13,7,791.14,800.01,7.563,7.477,7.532
2016-05-14,7,789.51,829.44,7.723,7.656,7.524
2016-05-15,7,802.99,796.03,7.76,7.807,7.516
2016-05-16,7,804.55,785.11,7.56,7.525,7.507
2016-05-17,7,1025.37,844.67,7.729,7.688,7.499
2016-05-18,7,1074.94,856.57,7.915,7.822,7.49
2016-05-19,7,997.55,849.1,7.779,7.724,7.482
2016-05-20,7,1077.81,851.81,7.664,7.65,7.473
2016-05-21,7,1068.66,827.68,7.728,7.679,7.464
2016-05-22,7,953.03,816.26,7.757,7.681,7.455
2016-05-23,7,1023.97,786.36,7.919,7.855,7.446
2016-05-24,7,1102.9,806.97,7.777,7.786,7.436
2016-05-25,7,992.81,774.97,7.696,7.68,7.427
2016-05-26,7,953.96,790.86,7.779,7.756,7.417
2016-05-27,7,1010.59,823.16,7.654,7.626,7.408
2016-05-28,7,927.95,815.93,7.789,7.68,7.398
2016-05-29,7,1168.25,927.7,7.66,7.623,7.388
2016-05-30,7,1002.37,774.11,7.661,7.664,7.378
2016-05-31,7,980.18,818.0,7.747,7.684,7.367
2016-06-01,7,1103.21,774.08,7.847,7.846,7.357
2016-06-02,7,1083.04,812.25,7.873,7.85,7.347
2016-06-03,7,919.23,815.95,7.603,7.594,7.336
2016-06-04,7,970.59,860.29,7.628,7.58,7.326
2016-06-05,7,794.45,817.94,7.506,7.5,7.315
2016-06-06,7,976.27,830.26,7.548,7.424,7.304
2016-06-07,7,925.6,825.49,7.27,7.222,7.293
2016-06-08,7,938.48,795.39,7.439,7.425,7.282
2016-06-09,7,867.72,825.75,7.382,7.347,7.271
2016-06-10,7,867.52,839.61,7.256,7.261,7.26
2016-06-11,7,817.35,860.19,7.292,7.234,7.249
2016-06-12,7,950.78,882.01,7.342,7.265,7.238
2016-06-13,7,888.73,859.25,7.381,7.249,7.226
2016-06-14,7,890.79,863.81,7.445,7.382,7.215
2016-06-15,7,964.46,817.72,7.382,7.357,7.203
2016-06-16,7,938.25,902.26,7.417,7.406,7.192
2016-06-17,7,999.79,864.51,7.332,7.212,7.18
2016-06-18,7,1052.17,920.57,7.462,7.471,7.168
2016-06-19,7,1404.97,946.08,7.492,7.393,7.157
2016-06-20,7,1114.89,899.0,7.551,7.495,7.145
2016-06-21,7,1161.17,875.32,7.566,7.487,7.133
2016-06-22,7,1226.87,916.05,7.459,7.43,7.121
2016-06-23,7,1149.33,934.26,7.385,7.34,7.109
2016-06-24,7,1223.76,916.32,7.474,7.458,7.098
2016-06-25,7,1222.86,912.8,7.474,7.516,7.086
2016-06-26,7,1161.13,957.28,7.522,7.492,7.074
2016-06-27,7,1165.11,959.81,7.357,7.278,7.062
2016-06-28,7,1190.72,934.9,7.346,7.319,7.05
2016-06-29,7,1126.53,893.53,7.448,7.495,7.038
2016-06-30,7,1342.14,971.55,7.343,7.326,7.026
2016-07-01,7,1236.82,932.6,7.328,7.325,7.014
2016-07-02,7,1227.12,970.54,7.452,7.322,7.002
2016-07-03,7,1281.06,971.61,7.23,7.199,6.989
2016-07-04,7,999.15,903.17,7.492,7.429,6.977
2016-07-05,7,1189.94,974.74,7.266,7.182,6.965
2016-07-06,7,1282.92,992.18,7.373,7.322,6.953
2016-07-07,7,1357.03,998.38,7.283,7.238,6.941
2016-07-08,7,1046.51,981.73,7.101,7.02,6.929
2016-07-09,7,1061.17,909.58,7.046,7.006,6.917
2016-07-10,7,1146.59,1024.26,7.124,7.065,6.905
2016-07-11,7,1005.21,994.34,7.016,7.001,6.894
2016-07-12,7,974.22,937.84,6.986,6.947,6.882
2016-07-13,7,1030.69,951.99,7.165,7.134,6.87
2016-07-14,7,1000.8,986.88,7.01,7.009,6.858
2016-07-15,7,1174.16,1001.42,6.942,6.92,6.846
2016-07-16,7,921.89,959.01,6.865,6.815,6.835
2016-07-17,7,1078.59,1003.07,7.122,6.968,6.823
2016-07-18,7,1208.12,909.16,7.117,7.093,6.811
2016-07-19,7,1161.26,932.8,7.315,7.219,6.8
2016-07-20,7,1096.93,894.07,7.17,7.116,6.788
2016-07-21,7,1177.5,931.63,7.138,7.107,6.777
2016-07-22,7,1351.29,1012.23,7.129,7.146,6.765
2016-07-23,7,1263.96,1027.6,7.281,7.323,6.754
2016-07-24,7,1136.67,959.63,6.917,6.821,6.743
